trace_name,source_id,source_origin_time,source_latitude_deg,source_longitude_deg,source_depth_km,station_code,trace_p_arrival_time,trace_s_arrival_time
1b12a6c3-0a4c-445a-b239-7e4c79c70965_JULA,1b12a6c3-0a4c-445a-b239-7e4c79c70965,2020-07-13T04:43:59.335000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T04:44:00.324408Z
7e09eb5d-b0bc-49f6-9ec9-a48abf53b0f2_JULA,7e09eb5d-b0bc-49f6-9ec9-a48abf53b0f2,2020-07-13T04:55:48.115000Z,-76.557861,-103.452938,1.85,JULA,,2020-07-13T04:55:49.123546Z
82f8cb6f-1ab0-49c6-af8d-c638790cdcd7_JULA,82f8cb6f-1ab0-49c6-af8d-c638790cdcd7,2020-07-13T05:06:17.495000Z,-76.557672,-103.453665,1.85,JULA,,2020-07-13T05:06:18.490437Z
feff80ea-5579-4218-b8df-9904e33ad0d9_JULA,feff80ea-5579-4218-b8df-9904e33ad0d9,2020-07-13T05:18:09.060000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-13T05:18:10.089691Z
c17dceaa-2c0a-4908-98a2-b5c05a3cf19d_JULA,c17dceaa-2c0a-4908-98a2-b5c05a3cf19d,2020-07-13T05:30:52.490000Z,-76.557503,-103.452855,1.86,JULA,,2020-07-13T05:30:53.482463Z
e2f7b362-e2db-4aac-8699-7beb2f64a793_JULA,e2f7b362-e2db-4aac-8699-7beb2f64a793,2020-07-13T05:45:19.660000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T05:45:20.648757Z
0ce366bb-d542-4504-966a-a84edf3a952a_JULA,0ce366bb-d542-4504-966a-a84edf3a952a,2020-07-13T05:57:28.055000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T05:57:29.048930Z
8b765ece-3217-435b-9522-ae2b46290a04_JULA,8b765ece-3217-435b-9522-ae2b46290a04,2020-07-13T06:19:05.170000Z,-76.557513,-103.452086,1.84,JULA,,2020-07-13T06:19:06.140879Z
cf74898e-c3d3-4c77-8f60-febee24f9816_JULA,cf74898e-c3d3-4c77-8f60-febee24f9816,2020-07-13T06:30:40.970000Z,-76.557672,-103.453665,1.85,JULA,,2020-07-13T06:30:41.983392Z
917fafd1-18b5-4ce0-a0a4-bbf4fdec0458_JULA,917fafd1-18b5-4ce0-a0a4-bbf4fdec0458,2020-07-13T06:41:07.430000Z,-76.557691,-103.452127,1.86,JULA,,2020-07-13T06:41:08.460066Z
22ea95da-5781-4a08-a966-c4dfd0d7409c_JULA,22ea95da-5781-4a08-a966-c4dfd0d7409c,2020-07-13T06:51:59.515000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T06:52:00.508766Z
1f659f75-429b-47cd-aa9a-740fb3637a15_JULA,1f659f75-429b-47cd-aa9a-740fb3637a15,2020-07-13T07:04:04.760000Z,-76.557701,-103.451358,1.84,JULA,,2020-07-13T07:04:05.711567Z
a72f7bb0-c847-4520-98c8-3f927dd65b4a_JULA,a72f7bb0-c847-4520-98c8-3f927dd65b4a,2020-07-13T07:15:06.760000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T07:15:07.755146Z
42ec99e1-09bf-4bd2-a298-af989b448ebd_JULA,42ec99e1-09bf-4bd2-a298-af989b448ebd,2020-07-13T08:00:38.185000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-13T08:00:39.202997Z
6fe9e534-6bf8-43fc-a031-77116bb2123a_JULA,6fe9e534-6bf8-43fc-a031-77116bb2123a,2020-07-13T08:10:37.840000Z,-76.557513,-103.452086,1.84,JULA,,2020-07-13T08:10:38.841613Z
c9e97638-5a5d-4591-b6da-04dbb1d26fd4_JULA,c9e97638-5a5d-4591-b6da-04dbb1d26fd4,2020-07-13T08:46:05.605000Z,-76.557672,-103.453665,1.85,JULA,,2020-07-13T08:46:06.597647Z
f9872222-73df-4db0-8b0d-92c78964af27_JULA,f9872222-73df-4db0-8b0d-92c78964af27,2020-07-13T10:57:05.750000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T10:57:06.761874Z
0296ff09-71c5-4800-ab84-ffffed68216b_JULA,0296ff09-71c5-4800-ab84-ffffed68216b,2020-07-13T11:51:24.180000Z,-76.557861,-103.452938,1.84,JULA,,2020-07-13T11:51:25.173803Z
76b224e6-a9e1-4c89-835d-239957228504_JULA,76b224e6-a9e1-4c89-835d-239957228504,2020-07-13T12:10:34.215000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-13T12:10:35.234186Z
8765f203-6543-471a-8718-998f056c4109_JULA,8765f203-6543-471a-8718-998f056c4109,2020-07-13T12:22:03.505000Z,-76.557861,-103.452938,1.85,JULA,,2020-07-13T12:22:04.527631Z
caa4c8da-7ffc-40ab-a9d0-9f6fa2c883b5_JULA,caa4c8da-7ffc-40ab-a9d0-9f6fa2c883b5,2020-07-13T12:33:33.640000Z,-76.557503,-103.452855,1.85,JULA,,2020-07-13T12:33:34.633646Z
9ee72272-1e2b-4133-b2af-d299f5e2ca63_JULA,9ee72272-1e2b-4133-b2af-d299f5e2ca63,2020-07-13T12:46:35.925000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T12:46:36.933041Z
1cede333-76d8-4d9a-b2b0-779381c85e67_JULA,1cede333-76d8-4d9a-b2b0-779381c85e67,2020-07-13T12:58:52.040000Z,-76.557861,-103.452938,1.85,JULA,,2020-07-13T12:58:53.037299Z
73e46c19-9c4e-4e34-ba40-8c1ba811debd_JULA,73e46c19-9c4e-4e34-ba40-8c1ba811debd,2020-07-13T13:45:25.130000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T13:45:26.122532Z
bfaf3485-cd4a-45f4-bf2c-d373e9f1e54a_JULA,bfaf3485-cd4a-45f4-bf2c-d373e9f1e54a,2020-07-13T13:58:28.800000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T13:58:29.799344Z
948b1c64-2e0a-4978-9fe6-a1b3e13c05c4_JULA,948b1c64-2e0a-4978-9fe6-a1b3e13c05c4,2020-07-13T14:10:24.910000Z,-76.557701,-103.451358,1.83,JULA,,2020-07-13T14:10:25.916325Z
446e8874-9015-4182-9572-aa0d6a9f5e38_JULA,446e8874-9015-4182-9572-aa0d6a9f5e38,2020-07-13T14:21:33.845000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-13T14:21:34.824079Z
29a0bc43-9ed4-43af-829e-45635fab8bbb_JULA,29a0bc43-9ed4-43af-829e-45635fab8bbb,2020-07-13T14:34:23.085000Z,-76.55788,-103.451399,1.83,JULA,,2020-07-13T14:34:24.091221Z
cb0ef1e5-bc98-41d1-9737-7ccf6c9ba28d_JULA,cb0ef1e5-bc98-41d1-9737-7ccf6c9ba28d,2020-07-13T15:36:14.815000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T15:36:15.819128Z
863713ef-ae18-48c1-b586-bfec7b50a31b_JULA,863713ef-ae18-48c1-b586-bfec7b50a31b,2020-07-13T15:49:54.170000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-13T15:49:55.186488Z
58587aac-ef3f-4e5b-a404-b545f057284c_JULA,58587aac-ef3f-4e5b-a404-b545f057284c,2020-07-13T16:37:32.345000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-13T16:37:33.374704Z
e41941eb-b78d-41cd-acc7-0b8e92ff1096_JULA,e41941eb-b78d-41cd-acc7-0b8e92ff1096,2020-07-13T16:49:23.940000Z,-76.55787,-103.452168,1.84,JULA,,2020-07-13T16:49:24.930860Z
da9e2de2-21d0-40bc-8327-bb48d6c89cae_JULA,da9e2de2-21d0-40bc-8327-bb48d6c89cae,2020-07-13T17:02:41.170000Z,-76.557513,-103.452086,1.84,JULA,,2020-07-13T17:02:42.162268Z
ed7b6a94-e383-43a0-b492-a94501937c63_JULA,ed7b6a94-e383-43a0-b492-a94501937c63,2020-07-13T17:18:49.245000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-13T17:18:50.259531Z
bbfa88b2-757f-4f51-85d8-6670c582150d_JULA,bbfa88b2-757f-4f51-85d8-6670c582150d,2020-07-13T17:45:06.495000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-13T17:45:07.476419Z
e4019e9f-7c7a-417c-aafc-85a6d145bcbe_JULA,e4019e9f-7c7a-417c-aafc-85a6d145bcbe,2020-07-13T21:16:53.375000Z,-76.557851,-103.453707,1.85,JULA,,2020-07-13T21:16:54.368222Z
5d5222d4-d441-4357-926c-753323f1572c_JULA,5d5222d4-d441-4357-926c-753323f1572c,2020-07-13T21:31:24.905000Z,-76.558049,-103.45221,1.83,JULA,,2020-07-13T21:31:25.894327Z
d050e7aa-895c-4343-a52d-78d11599b75b_JULA,d050e7aa-895c-4343-a52d-78d11599b75b,2020-07-13T23:51:22.630000Z,-76.557701,-103.451358,1.83,JULA,,2020-07-13T23:51:23.666363Z
5ea14e4f-9570-492a-9d7f-2724cf0935d7_JULA,5ea14e4f-9570-492a-9d7f-2724cf0935d7,2020-07-14T16:29:17.150000Z,-76.55787,-103.452168,1.83,JULA,,2020-07-14T16:29:18.145372Z
e995e5fa-a04b-4ffe-9693-c010653c2bf4_JULA,e995e5fa-a04b-4ffe-9693-c010653c2bf4,2020-07-14T16:52:59.475000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T16:53:00.477097Z
fb17f40f-f2c9-4e92-9583-b40f58f35572_JULA,fb17f40f-f2c9-4e92-9583-b40f58f35572,2020-07-14T17:01:21.180000Z,-76.557513,-103.452086,1.85,JULA,,2020-07-14T17:01:22.158891Z
b212268f-555f-440e-8b9b-29fa3a9de957_JULA,b212268f-555f-440e-8b9b-29fa3a9de957,2020-07-14T17:12:52.310000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T17:12:53.306857Z
62563971-9251-451b-95f2-655d4547f92f_JULA,62563971-9251-451b-95f2-655d4547f92f,2020-07-14T17:22:26.550000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T17:22:27.533109Z
f65dad4e-1991-4be5-8bf7-bd556806bd4d_JULA,f65dad4e-1991-4be5-8bf7-bd556806bd4d,2020-07-14T18:47:30.760000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T18:47:31.776278Z
dd67a714-4c4f-4ee7-b23f-a81cf2ff3cc7_JULA,dd67a714-4c4f-4ee7-b23f-a81cf2ff3cc7,2020-07-14T18:58:06.560000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T18:58:07.556493Z
2ce2dc9d-2dd8-40c0-91f7-d6a399fd559a_JULA,2ce2dc9d-2dd8-40c0-91f7-d6a399fd559a,2020-07-14T19:25:42.670000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T19:25:43.662174Z
b942f7f1-9d9c-463b-a76a-75f66a3ea3c4_JULA,b942f7f1-9d9c-463b-a76a-75f66a3ea3c4,2020-07-14T19:54:55.005000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T19:54:56.012945Z
95233143-5227-429e-b99b-ba752f25e016_JULA,95233143-5227-429e-b99b-ba752f25e016,2020-07-14T20:05:36.565000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-14T20:05:37.563969Z
3d9dc98a-2b7a-4b5b-8c9d-4562186487ec_JULA,3d9dc98a-2b7a-4b5b-8c9d-4562186487ec,2020-07-14T20:15:23.470000Z,-76.557682,-103.452896,1.86,JULA,,2020-07-14T20:15:24.468888Z
b7e8c266-fbd1-480a-912f-92134a948f23_JULA,b7e8c266-fbd1-480a-912f-92134a948f23,2020-07-14T20:24:30.720000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-14T20:24:31.718957Z
f67926c1-57fe-4a9c-a6fd-d9f92a190b43_JULA,f67926c1-57fe-4a9c-a6fd-d9f92a190b43,2020-07-14T20:35:42.900000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T20:35:43.893195Z
2c38d652-ae51-471d-a894-133bc70a421d_JULA,2c38d652-ae51-471d-a894-133bc70a421d,2020-07-14T20:46:00.380000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T20:46:01.419042Z
7d740f98-57d3-4f78-97a5-ffc0b1ce0c61_JULA,7d740f98-57d3-4f78-97a5-ffc0b1ce0c61,2020-07-14T21:07:15.570000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T21:07:16.570326Z
373c8d08-29e7-4724-b98d-7e8b3f152037_JULA,373c8d08-29e7-4724-b98d-7e8b3f152037,2020-07-14T21:18:07.360000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-14T21:18:08.385475Z
2dde97e0-9a4b-4bf2-98d6-42f2e7af229b_JULA,2dde97e0-9a4b-4bf2-98d6-42f2e7af229b,2020-07-14T21:30:43.130000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T21:30:44.186868Z
8911a97a-42d0-4630-a8e5-3bc7d81f9b1e_JULA,8911a97a-42d0-4630-a8e5-3bc7d81f9b1e,2020-07-14T21:42:29.820000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T21:42:30.836782Z
674fcbd4-1295-473a-9052-9b8b102c6efe_JULA,674fcbd4-1295-473a-9052-9b8b102c6efe,2020-07-14T21:54:02.490000Z,-76.557701,-103.451358,1.85,JULA,,2020-07-14T21:54:03.460762Z
4d333528-8bf2-44ec-9a2a-8750f2c2279b_JULA,4d333528-8bf2-44ec-9a2a-8750f2c2279b,2020-07-14T22:07:02.590000Z,-76.55787,-103.452168,1.84,JULA,,2020-07-14T22:07:03.558216Z
fb98fca6-f915-4c3c-bb2e-81adcddc4002_JULA,fb98fca6-f915-4c3c-bb2e-81adcddc4002,2020-07-14T22:17:20.165000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T22:17:21.159124Z
1d58d28c-e490-41eb-8234-2bc1a79dfab5_JULA,1d58d28c-e490-41eb-8234-2bc1a79dfab5,2020-07-14T22:28:23.000000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T22:28:23.992634Z
28193005-074e-4a71-9648-c6e2bb7adece_JULA,28193005-074e-4a71-9648-c6e2bb7adece,2020-07-14T22:40:08.905000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T22:40:09.877529Z
3f6929ad-3329-439b-b8c4-37d78ad8858c_JULA,3f6929ad-3329-439b-b8c4-37d78ad8858c,2020-07-14T22:51:13.355000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-14T22:51:14.351796Z
07acd0c1-0754-45dc-a4ae-5d71ebc15f0e_JULA,07acd0c1-0754-45dc-a4ae-5d71ebc15f0e,2020-07-14T23:01:21.035000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-14T23:01:22.097194Z
7a896f0b-3aee-4a8b-bb37-b4004580c06e_JULA,7a896f0b-3aee-4a8b-bb37-b4004580c06e,2020-07-14T23:13:25.480000Z,-76.557513,-103.452086,1.85,JULA,,2020-07-14T23:13:26.542550Z
7a896f0b-3aee-4a8b-bb37-b4004580c06e_DRSC,7a896f0b-3aee-4a8b-bb37-b4004580c06e,2020-07-14T23:13:25.480000Z,-76.557513,-103.452086,1.85,DRSC,2020-07-14T23:13:26.988139Z,
593c30ad-debb-4a44-b0ed-7754a01b5e3a_JULA,593c30ad-debb-4a44-b0ed-7754a01b5e3a,2020-07-14T23:22:10.420000Z,-76.557513,-103.452086,1.85,JULA,,2020-07-14T23:22:11.445364Z
6c660cd1-23a4-4eba-ac11-0e301a66fe07_JULA,6c660cd1-23a4-4eba-ac11-0e301a66fe07,2020-07-14T23:33:50.925000Z,-76.557691,-103.452127,1.86,JULA,,2020-07-14T23:33:51.961216Z
f3cc09aa-130f-463b-8226-34c44495b8eb_JULA,f3cc09aa-130f-463b-8226-34c44495b8eb,2020-07-14T23:46:18.840000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-14T23:46:19.830846Z
b51956f7-36b5-450b-a300-2d23881d6ad9_JULA,b51956f7-36b5-450b-a300-2d23881d6ad9,2020-07-14T23:56:44.605000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-14T23:56:45.597318Z
d873b190-e156-437e-8e75-4c0832cc87aa_JULA,d873b190-e156-437e-8e75-4c0832cc87aa,2020-07-15T00:07:12.975000Z,-76.557691,-103.452127,1.85,JULA,,2020-07-15T00:07:13.990066Z
ae29f4d5-db3a-490a-926e-e58c24360247_JULA,ae29f4d5-db3a-490a-926e-e58c24360247,2020-07-15T00:17:46.525000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-15T00:17:47.515302Z
4cdcd1ec-b7ed-40ab-b159-7524a39984ae_JULA,4cdcd1ec-b7ed-40ab-b159-7524a39984ae,2020-07-15T00:28:25.785000Z,-76.557503,-103.452855,1.85,JULA,,2020-07-15T00:28:26.778587Z
7763614b-d978-44df-a7f8-5a76c2b656f5_JULA,7763614b-d978-44df-a7f8-5a76c2b656f5,2020-07-15T01:02:05.765000Z,-76.557691,-103.452127,1.83,JULA,,2020-07-15T01:02:06.759993Z
7df620b5-e255-436d-9a10-1ad2cdf4cc08_JULA,7df620b5-e255-436d-9a10-1ad2cdf4cc08,2020-07-15T01:29:09.040000Z,-76.557861,-103.452938,1.84,JULA,,2020-07-15T01:29:10.039323Z
d1c0be32-2320-4605-92bd-964f4cfa9638_JULA,d1c0be32-2320-4605-92bd-964f4cfa9638,2020-07-15T01:53:21.600000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-15T01:53:22.597114Z
1888a19d-2a27-4fd7-aa24-f94eff139ad9_JULA,1888a19d-2a27-4fd7-aa24-f94eff139ad9,2020-07-15T02:38:06.325000Z,-76.557701,-103.451358,1.85,JULA,,2020-07-15T02:38:07.329317Z
0fbfa751-412c-41a3-b990-2fa72758d4f7_JULA,0fbfa751-412c-41a3-b990-2fa72758d4f7,2020-07-23T08:27:30.005000Z,-76.557682,-103.452896,1.85,JULA,2020-07-23T08:27:30.494845Z,2020-07-23T08:27:30.996638Z
0fbfa751-412c-41a3-b990-2fa72758d4f7_OKGS,0fbfa751-412c-41a3-b990-2fa72758d4f7,2020-07-23T08:27:30.005000Z,-76.557682,-103.452896,1.85,OKGS,2020-07-23T08:27:33.105895Z,
1e74a7a6-b5d4-4090-bf64-5ad7f1290ef7_JULA,1e74a7a6-b5d4-4090-bf64-5ad7f1290ef7,2020-07-25T03:34:05.380000Z,-76.557861,-103.452938,1.85,JULA,,2020-07-25T03:34:06.407697Z
69d697f8-93f7-41ac-994a-3c5d76863a54_JULA,69d697f8-93f7-41ac-994a-3c5d76863a54,2020-07-25T05:50:26.835000Z,-76.557682,-103.452896,1.84,JULA,,2020-07-25T05:50:27.829611Z
bf60e6ea-73b1-48d4-8891-c53b1f7c5cc9_JULA,bf60e6ea-73b1-48d4-8891-c53b1f7c5cc9,2020-07-25T07:24:16.315000Z,-76.557513,-103.452086,1.84,JULA,,2020-07-25T07:24:17.303896Z
cc8cb452-f72f-4777-8ba5-32acffdc173f_JULA,cc8cb452-f72f-4777-8ba5-32acffdc173f,2020-07-25T08:12:37.410000Z,-76.557691,-103.452127,1.83,JULA,,2020-07-25T08:12:38.410495Z
5b008032-6c76-4b95-9b88-75980274c7b0_JULA,5b008032-6c76-4b95-9b88-75980274c7b0,2020-07-25T11:03:21.385000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-25T11:03:22.434150Z
66f850f9-af0f-40bc-b3f3-c91675e9ccbd_JULA,66f850f9-af0f-40bc-b3f3-c91675e9ccbd,2020-07-25T14:22:05.505000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-25T14:22:06.498631Z
40843d02-efb0-4135-92a6-1e9fa7836ea9_JULA,40843d02-efb0-4135-92a6-1e9fa7836ea9,2020-07-25T15:36:16.815000Z,-76.557672,-103.453665,1.85,JULA,,2020-07-25T15:36:17.811008Z
b16becb2-3888-4c8c-8bd6-aca40d2bcd70_JULA,b16becb2-3888-4c8c-8bd6-aca40d2bcd70,2020-07-25T16:56:28.385000Z,-76.557691,-103.452127,1.84,JULA,,2020-07-25T16:56:29.377481Z
58d8fbd1-26ca-45ae-8fc4-811503c565a9_JULA,58d8fbd1-26ca-45ae-8fc4-811503c565a9,2020-07-25T17:14:11.300000Z,-76.557513,-103.452086,1.84,JULA,,2020-07-25T17:14:12.311367Z
eafa46d7-fbde-43d3-9ff1-da3f66c11044_JULA,eafa46d7-fbde-43d3-9ff1-da3f66c11044,2020-07-25T17:29:11.280000Z,-76.557682,-103.452896,1.84,JULA,,2020-07-25T17:29:12.270387Z
14e3c913-f00e-479b-a707-e4b3000b4fb2_JULA,14e3c913-f00e-479b-a707-e4b3000b4fb2,2020-07-25T17:46:23.850000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-25T17:46:24.858201Z
6db53cd2-94f8-47b2-ba0d-ae115f965594_JULA,6db53cd2-94f8-47b2-ba0d-ae115f965594,2020-07-25T18:38:07.870000Z,-76.557682,-103.452896,1.85,JULA,,2020-07-25T18:38:08.866276Z
349f4b0f-000f-4b71-a029-647717f03042_JULA,349f4b0f-000f-4b71-a029-647717f03042,2020-07-25T19:50:40.080000Z,-76.557513,-103.452086,1.85,JULA,,2020-07-25T19:50:41.060767Z
1c4e7450-be65-4eb3-8fc3-645baaae931f_JULA,1c4e7450-be65-4eb3-8fc3-645baaae931f,2020-07-27T11:54:17.035000Z,-76.557861,-103.452938,1.84,JULA,,2020-07-27T11:54:18.045256Z
50b11cd8-8d8a-4d65-82af-fd5349a1f416_JULA,50b11cd8-8d8a-4d65-82af-fd5349a1f416,2020-07-27T12:25:21.610000Z,-76.557701,-103.451358,1.84,JULA,,2020-07-27T12:25:22.598652Z
9b2bd241-a0d7-4cc3-97a0-d7bb9499ff8f_JULA,9b2bd241-a0d7-4cc3-97a0-d7bb9499ff8f,2020-07-27T12:41:40.675000Z,-76.557503,-103.452855,1.86,JULA,,2020-07-27T12:41:41.687481Z
69dfba58-42a8-44bb-aa82-f8c890d458ea_JULA,69dfba58-42a8-44bb-aa82-f8c890d458ea,2020-07-27T12:56:30.085000Z,-76.557513,-103.452086,1.84,JULA,,2020-07-27T12:56:31.097835Z
76e8ee55-fab0-4150-b9b9-8ba713878a01_JULA,76e8ee55-fab0-4150-b9b9-8ba713878a01,2020-07-28T17:11:20.680000Z,-76.557503,-103.452855,1.85,JULA,2020-07-28T17:11:21.191220Z,
bf5c5db5-1cb2-44b7-8dc5-1d72cf6c43b1_JULA,bf5c5db5-1cb2-44b7-8dc5-1d72cf6c43b1,2020-07-28T17:43:14.040000Z,-76.557682,-103.452896,1.86,JULA,2020-07-28T17:43:14.533675Z,2020-07-28T17:43:15.033057Z
eb91439f-645f-40f6-90e4-64508cc4cc15_JULA,eb91439f-645f-40f6-90e4-64508cc4cc15,2020-07-28T19:19:07.910000Z,-76.557503,-103.452855,1.86,JULA,2020-07-28T19:19:08.433009Z,2020-07-28T19:19:08.933165Z
f12ad731-16ca-45ac-821f-6a0c54fdece0_JULA,f12ad731-16ca-45ac-821f-6a0c54fdece0,2020-07-28T19:35:07.565000Z,-76.557691,-103.452127,1.84,JULA,2020-07-28T19:35:08.037428Z,2020-07-28T19:35:08.536057Z
f50c6597-8293-459f-8013-5d92389fded2_JULA,f50c6597-8293-459f-8013-5d92389fded2,2020-07-28T20:38:28.935000Z,-76.557691,-103.452127,1.84,JULA,2020-07-28T20:38:29.423706Z,2020-07-28T20:38:29.919821Z
31785b03-d902-4a6f-95b4-c314e15d7c74_JULA,31785b03-d902-4a6f-95b4-c314e15d7c74,2020-07-28T22:18:40.045000Z,-76.557682,-103.452896,1.85,JULA,2020-07-28T22:18:40.539061Z,2020-07-28T22:18:41.035935Z
d91fbffd-4b36-4cec-91e0-a3b37f628a49_JULA,d91fbffd-4b36-4cec-91e0-a3b37f628a49,2020-07-29T00:10:13.560000Z,-76.557513,-103.452086,1.84,JULA,2020-07-29T00:10:14.057389Z,2020-07-29T00:10:14.554379Z
6e033b4c-001e-4e26-ab5e-9a89c722747a_JULA,6e033b4c-001e-4e26-ab5e-9a89c722747a,2020-07-29T00:39:11.740000Z,-76.557682,-103.452896,1.85,JULA,2020-07-29T00:39:12.231334Z,2020-07-29T00:39:12.731339Z
724e418a-4794-4a8c-b8b7-207043483170_JULA,724e418a-4794-4a8c-b8b7-207043483170,2020-07-29T00:57:19.125000Z,-76.557513,-103.452086,1.84,JULA,2020-07-29T00:57:19.657355Z,2020-07-29T00:57:20.155196Z
998801b6-2bbb-4601-a256-a9004a8820cd_JULA,998801b6-2bbb-4601-a256-a9004a8820cd,2020-07-29T01:30:42.300000Z,-76.557691,-103.452127,1.85,JULA,2020-07-29T01:30:42.798321Z,2020-07-29T01:30:43.298544Z
1f2e90e5-01e0-4800-8d95-62b0d9954d34_JULA,1f2e90e5-01e0-4800-8d95-62b0d9954d34,2020-07-29T01:48:38.390000Z,-76.557691,-103.452127,1.84,JULA,2020-07-29T01:48:38.891529Z,2020-07-29T01:48:39.389386Z
a44317ea-00fc-4295-912c-0a758d4ddf47_JULA,a44317ea-00fc-4295-912c-0a758d4ddf47,2020-07-29T02:30:47.370000Z,-76.557682,-103.452896,1.85,JULA,2020-07-29T02:30:47.861973Z,2020-07-29T02:30:48.361507Z
ebc68982-9402-4bef-99e6-3232a0dea80c_EPJZ,ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1.38,EPJZ,2020-05-02T04:32:27.541036Z,2020-05-02T04:32:28.063994Z
ebc68982-9402-4bef-99e6-3232a0dea80c_OKGS,ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1.38,OKGS,2020-05-02T04:32:28.306635Z,2020-05-02T04:32:29.816206Z
ebc68982-9402-4bef-99e6-3232a0dea80c_FRST,ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1.38,FRST,2020-05-02T04:32:28.718305Z,2020-05-02T04:32:30.591404Z
ebc68982-9402-4bef-99e6-3232a0dea80c_DRSC,ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1.38,DRSC,2020-05-02T04:32:28.586526Z,2020-05-02T04:32:30.449478Z
ebc68982-9402-4bef-99e6-3232a0dea80c_WICH,ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1.38,WICH,,2020-05-02T04:32:28.312127Z
ebc68982-9402-4bef-99e6-3232a0dea80c_BAUM,ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1.38,BAUM,2020-05-02T04:32:27.800451Z,2020-05-02T04:32:28.476637Z
5013ddd9-af2f-4635-b700-f665ba591b0c_EPJZ,5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1.29,EPJZ,2020-04-18T20:18:57.052958Z,2020-04-18T20:18:57.454868Z
5013ddd9-af2f-4635-b700-f665ba591b0c_OKGS,5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1.29,OKGS,,2020-04-18T20:18:59.038505Z
5013ddd9-af2f-4635-b700-f665ba591b0c_FRST,5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1.29,FRST,2020-04-18T20:18:57.749810Z,2020-04-18T20:18:59.741992Z
5013ddd9-af2f-4635-b700-f665ba591b0c_DRSC,5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1.29,DRSC,2020-04-18T20:18:57.941030Z,2020-04-18T20:18:59.689542Z
